,Usia,Gender,Gaji,Jumlah-Anak
5973,34,P,1-3jt,4
5974,43,L,3-5jt,4
5975,21,P,5-10jt,0
5976,44,P,3-5jt,3
5977,36,P,5-10jt,0
5978,35,L,3-5jt,3
5979,27,L,3-5jt,5
5980,49,P,1-3jt,3
5981,45,P,5-10jt,3
5982,17,P,5-10jt,2
5983,38,P,5-10jt,1
5984,41,L,3-5jt,5
5985,44,P,3-5jt,1
5986,40,L,3-5jt,5
5987,55,P,3-5jt,3
5988,25,P,3-5jt,2
5989,49,L,3-5jt,6
5990,57,L,5-10jt,1
5991,36,P,5-10jt,6
5992,20,L,3-5jt,1
5993,42,L,1-3jt,1
5994,54,L,3-5jt,3
5995,48,P,5-10jt,2
5996,30,P,1-3jt,4
5997,55,L,5-10jt,5
5998,24,P,1-3jt,1
5999,41,P,1-3jt,4
6000,21,P,3-5jt,3
6001,52,P,5-10jt,6
6002,36,L,3-5jt,1
6003,49,P,3-5jt,4
6004,48,L,5-10jt,4
6005,54,L,3-5jt,6
6006,26,L,3-5jt,0
6007,48,P,3-5jt,6
6008,56,P,3-5jt,3
6009,30,P,5-10jt,6
6010,28,L,3-5jt,4
6011,54,L,3-5jt,5
6012,50,P,5-10jt,3
6013,51,L,1-3jt,4
6014,53,L,1-3jt,5
6015,24,P,3-5jt,3
6016,32,P,1-3jt,5
6017,30,L,3-5jt,4
6018,30,P,5-10jt,5
6019,24,L,3-5jt,4
6020,39,P,3-5jt,5
6021,24,P,3-5jt,1
6022,42,L,3-5jt,6
6023,35,P,1-3jt,0
6024,22,L,1-3jt,2
6025,27,P,3-5jt,1
6026,53,P,3-5jt,2
6027,46,P,5-10jt,0
6028,41,L,3-5jt,2
6029,36,P,1-3jt,5
6030,34,L,1-3jt,6
6031,53,L,1-3jt,3
6032,19,P,1-3jt,3
6033,25,P,5-10jt,4
6034,17,P,5-10jt,4
6035,27,P,3-5jt,3
6036,55,P,3-5jt,1
6037,54,P,3-5jt,5
6038,35,P,5-10jt,6
6039,29,L,3-5jt,0
6040,39,P,3-5jt,6
6041,33,P,3-5jt,6
6042,46,L,5-10jt,5
6043,36,P,5-10jt,5
6044,22,L,3-5jt,6
6045,55,L,5-10jt,6
6046,40,L,3-5jt,2
6047,30,L,1-3jt,1
6048,59,L,5-10jt,6
6049,41,P,5-10jt,2
6050,36,L,1-3jt,5
6051,36,P,5-10jt,1
6052,46,P,5-10jt,1
6053,29,P,5-10jt,6
6054,55,L,1-3jt,6
6055,38,L,3-5jt,3
6056,30,P,1-3jt,0
6057,26,P,5-10jt,2
6058,55,P,5-10jt,2
6059,58,P,3-5jt,1
6060,42,L,1-3jt,3
6061,59,P,1-3jt,4
6062,42,P,5-10jt,1
6063,18,L,3-5jt,5
6064,18,L,3-5jt,4
6065,34,L,5-10jt,2
6066,54,L,1-3jt,6
6067,34,P,1-3jt,2
6068,49,P,3-5jt,3
6069,29,L,5-10jt,3
6070,34,L,5-10jt,2
6071,53,P,5-10jt,3
6072,29,P,5-10jt,2
6073,33,L,3-5jt,4
6074,29,L,5-10jt,3
6075,26,P,1-3jt,3
6076,48,L,1-3jt,6
6077,21,P,5-10jt,6
6078,52,L,5-10jt,6
6079,47,P,5-10jt,1
6080,43,L,3-5jt,3
6081,42,P,3-5jt,2
6082,55,P,1-3jt,1
6083,31,L,5-10jt,5
6084,54,P,5-10jt,4
6085,56,P,3-5jt,1
6086,45,L,1-3jt,5
6087,39,P,3-5jt,1
6088,40,P,5-10jt,6
6089,38,L,5-10jt,3
6090,53,P,3-5jt,5
6091,33,L,5-10jt,6
6092,35,P,1-3jt,3
6093,29,L,1-3jt,0
6094,49,L,5-10jt,5
6095,48,P,1-3jt,4
6096,18,P,1-3jt,3
6097,23,P,5-10jt,3
6098,42,L,5-10jt,2
6099,37,P,1-3jt,6
6100,35,P,3-5jt,6
6101,55,P,5-10jt,3
6102,32,P,5-10jt,0
6103,20,L,1-3jt,1
6104,21,P,3-5jt,3
6105,45,P,5-10jt,0
6106,19,L,1-3jt,1
6107,53,P,1-3jt,4
6108,42,P,5-10jt,5
6109,28,L,1-3jt,4
6110,26,P,1-3jt,4
6111,54,L,5-10jt,6
6112,52,P,1-3jt,4
6113,38,P,3-5jt,3
6114,40,L,1-3jt,4
6115,17,L,3-5jt,5
6116,21,L,1-3jt,5
6117,21,P,5-10jt,3
6118,44,L,3-5jt,1
6119,34,L,3-5jt,2
6120,58,P,5-10jt,0
6121,42,L,3-5jt,6
6122,59,P,1-3jt,1
6123,38,P,5-10jt,1
6124,41,L,1-3jt,4
6125,54,L,1-3jt,6
6126,21,P,5-10jt,3
6127,47,L,3-5jt,6
6128,60,L,1-3jt,1
6129,46,P,1-3jt,3
6130,23,P,1-3jt,3
6131,31,P,1-3jt,3
6132,60,L,3-5jt,0
6133,35,P,1-3jt,2
6134,51,L,5-10jt,3
6135,22,L,5-10jt,5
6136,40,L,1-3jt,5
6137,17,P,5-10jt,0
6138,26,L,5-10jt,2
6139,18,L,5-10jt,0
6140,59,P,3-5jt,2
6141,27,L,1-3jt,3
6142,50,L,3-5jt,2
6143,45,L,1-3jt,2
6144,43,P,3-5jt,1
6145,21,L,5-10jt,1
6146,44,L,5-10jt,3
6147,33,P,5-10jt,4
6148,54,L,1-3jt,6
6149,26,P,5-10jt,2
6150,38,P,3-5jt,1
6151,32,P,1-3jt,3
6152,53,P,1-3jt,3
6153,17,L,3-5jt,1
6154,30,P,1-3jt,0
6155,55,L,3-5jt,6
6156,55,P,3-5jt,1
6157,57,L,3-5jt,0
6158,33,P,3-5jt,5
6159,32,L,3-5jt,5
6160,44,L,5-10jt,4
6161,25,P,1-3jt,0
6162,32,P,3-5jt,1
6163,49,P,5-10jt,4
6164,31,L,1-3jt,4
6165,31,L,5-10jt,0
6166,44,L,5-10jt,0
6167,26,L,3-5jt,1
6168,57,L,5-10jt,1
6169,58,L,3-5jt,4
6170,26,L,1-3jt,6
6171,54,L,3-5jt,0
6172,44,L,1-3jt,0
6173,57,P,5-10jt,4
6174,33,P,1-3jt,5
6175,45,P,5-10jt,6
6176,45,L,3-5jt,0
6177,56,L,3-5jt,4
6178,35,P,5-10jt,3
6179,25,L,5-10jt,2
6180,57,P,1-3jt,6
6181,54,P,3-5jt,1
6182,55,P,5-10jt,5
6183,55,P,3-5jt,1
6184,60,P,3-5jt,6
6185,52,L,3-5jt,3
6186,59,L,5-10jt,6
6187,55,P,1-3jt,6
6188,32,P,5-10jt,0
6189,45,P,1-3jt,6
6190,52,L,3-5jt,2
6191,49,P,1-3jt,5
6192,27,L,5-10jt,0
6193,49,P,1-3jt,3
6194,52,L,3-5jt,5
6195,57,L,3-5jt,0
6196,36,L,3-5jt,1
6197,24,P,3-5jt,1
6198,40,P,1-3jt,4
6199,45,L,5-10jt,3
6200,23,P,5-10jt,3
6201,40,P,5-10jt,3
6202,24,P,1-3jt,5
6203,50,P,1-3jt,5
6204,30,L,3-5jt,2
6205,23,P,3-5jt,6
6206,51,P,1-3jt,0
6207,22,P,1-3jt,6
6208,40,P,1-3jt,0
6209,32,L,1-3jt,6
6210,40,L,1-3jt,4
6211,55,P,3-5jt,6
6212,58,P,5-10jt,3
6213,19,P,1-3jt,3
6214,55,P,3-5jt,2
6215,26,L,5-10jt,1
6216,44,L,1-3jt,3
6217,32,P,3-5jt,5
6218,21,P,5-10jt,5
6219,25,L,3-5jt,5
6220,55,L,5-10jt,5
6221,19,P,3-5jt,5
6222,32,P,5-10jt,3
6223,21,P,1-3jt,5
6224,57,L,1-3jt,5
6225,50,L,3-5jt,5
6226,26,L,3-5jt,2
6227,50,L,3-5jt,0
6228,44,P,5-10jt,3
6229,40,L,3-5jt,4
6230,48,L,5-10jt,4
6231,36,L,5-10jt,2
6232,38,P,3-5jt,2
6233,37,L,1-3jt,0
6234,21,P,1-3jt,0
6235,26,L,1-3jt,2
6236,43,P,1-3jt,2
6237,41,L,3-5jt,5
6238,48,L,3-5jt,4
6239,23,P,5-10jt,4
6240,38,L,5-10jt,4
6241,35,L,1-3jt,3
6242,22,L,3-5jt,1
6243,26,L,5-10jt,0
6244,30,P,1-3jt,4
6245,34,L,5-10jt,6
6246,36,L,1-3jt,0
6247,46,P,3-5jt,3
6248,55,L,3-5jt,2
6249,51,P,1-3jt,4
6250,57,P,3-5jt,0
6251,34,P,3-5jt,1
6252,57,P,1-3jt,2
6253,60,L,1-3jt,0
6254,43,P,3-5jt,0
6255,58,P,1-3jt,1
6256,30,L,3-5jt,4
6257,30,P,1-3jt,0
6258,18,P,3-5jt,1
6259,60,P,5-10jt,5
6260,22,L,5-10jt,0
6261,58,P,5-10jt,6
6262,38,P,1-3jt,5
6263,27,L,3-5jt,2
6264,26,L,5-10jt,5
6265,50,P,3-5jt,4
6266,51,P,1-3jt,4
6267,44,P,5-10jt,5
6268,46,P,5-10jt,5
6269,34,L,1-3jt,5
6270,45,L,5-10jt,5
6271,50,L,3-5jt,4
6272,49,P,3-5jt,3
6273,37,P,3-5jt,5
6274,45,L,5-10jt,0
6275,22,L,3-5jt,1
6276,27,P,1-3jt,1
6277,46,L,5-10jt,4
6278,25,P,5-10jt,6
6279,35,L,5-10jt,2
6280,41,P,5-10jt,5
6281,55,L,1-3jt,5
6282,25,P,3-5jt,3
6283,21,L,1-3jt,4
6284,46,P,1-3jt,1
6285,31,P,3-5jt,3
6286,59,L,3-5jt,5
6287,17,L,3-5jt,1
6288,43,L,3-5jt,2
6289,51,L,3-5jt,5
6290,57,L,1-3jt,0
6291,30,L,5-10jt,6
6292,32,P,5-10jt,5
6293,32,L,3-5jt,0
6294,46,L,1-3jt,5
6295,55,L,5-10jt,6
6296,38,P,5-10jt,4
6297,32,L,5-10jt,4
6298,27,L,1-3jt,4
6299,47,P,3-5jt,3
6300,39,L,1-3jt,5
6301,18,L,3-5jt,4
6302,47,P,1-3jt,2
6303,47,L,1-3jt,4
6304,21,P,1-3jt,2
6305,53,P,5-10jt,2
6306,31,P,5-10jt,6
6307,19,P,1-3jt,5
6308,33,P,1-3jt,6
6309,48,P,5-10jt,0
6310,24,P,5-10jt,0
6311,55,P,5-10jt,3
6312,45,L,3-5jt,6
6313,53,L,5-10jt,3
6314,22,L,1-3jt,5
6315,21,P,5-10jt,5
6316,46,L,5-10jt,3
6317,47,P,1-3jt,0
6318,52,L,5-10jt,5
6319,42,L,1-3jt,0
6320,22,P,3-5jt,6
6321,52,L,1-3jt,1
6322,43,P,3-5jt,5
6323,53,P,1-3jt,0
6324,20,L,5-10jt,3
6325,55,P,5-10jt,5
6326,43,P,3-5jt,1
6327,48,L,3-5jt,1
6328,28,L,1-3jt,1
6329,54,L,5-10jt,0
6330,42,L,5-10jt,2
6331,37,P,3-5jt,6
6332,42,P,1-3jt,4
6333,45,L,5-10jt,4
6334,49,P,3-5jt,6
6335,48,P,1-3jt,2
6336,60,L,1-3jt,6
6337,47,P,3-5jt,1
6338,27,L,1-3jt,3
6339,46,P,1-3jt,0
6340,21,P,3-5jt,6
6341,29,L,5-10jt,3
6342,24,L,5-10jt,1
6343,18,P,5-10jt,1
6344,44,P,5-10jt,1
6345,30,L,1-3jt,5
6346,17,P,5-10jt,6
6347,19,P,1-3jt,4
6348,57,L,3-5jt,0
6349,31,P,3-5jt,0
6350,58,P,3-5jt,3
6351,46,L,1-3jt,2
6352,22,L,1-3jt,5
6353,37,P,5-10jt,2
6354,32,P,3-5jt,4
6355,58,P,1-3jt,2
6356,25,P,5-10jt,0
6357,52,P,3-5jt,2
6358,42,P,3-5jt,2
6359,41,P,5-10jt,5
6360,18,L,1-3jt,0
6361,18,P,5-10jt,1
6362,22,L,3-5jt,2
6363,38,P,3-5jt,0
6364,27,P,3-5jt,4
6365,22,L,5-10jt,3
6366,51,L,1-3jt,4
6367,28,P,5-10jt,0
6368,35,L,3-5jt,4
6369,50,P,5-10jt,2
6370,52,L,3-5jt,1
6371,19,L,1-3jt,1
6372,34,L,5-10jt,0
6373,39,L,3-5jt,4
6374,40,P,3-5jt,3
6375,50,L,3-5jt,4
6376,32,L,1-3jt,3
6377,46,L,3-5jt,5
6378,44,L,5-10jt,2
6379,48,L,3-5jt,3
6380,34,L,1-3jt,6
6381,26,L,3-5jt,3
6382,18,P,3-5jt,0
6383,45,L,5-10jt,6
6384,35,P,5-10jt,2
6385,43,L,3-5jt,4
6386,42,L,3-5jt,1
6387,59,P,5-10jt,6
6388,54,P,3-5jt,2
6389,21,P,5-10jt,6
6390,39,P,1-3jt,6
6391,18,L,5-10jt,4
6392,46,P,1-3jt,3
6393,25,P,1-3jt,0
6394,54,P,5-10jt,0
6395,43,L,3-5jt,0
6396,54,L,1-3jt,3
6397,44,L,5-10jt,1
6398,46,L,1-3jt,5
6399,57,L,1-3jt,5
6400,55,P,1-3jt,2
6401,22,L,5-10jt,4
6402,51,L,3-5jt,6
6403,59,L,1-3jt,0
6404,60,P,5-10jt,5
6405,32,L,1-3jt,2
6406,60,L,5-10jt,2
6407,39,P,3-5jt,5
6408,18,P,5-10jt,4
6409,57,L,3-5jt,0
6410,47,L,1-3jt,2
6411,51,P,5-10jt,6
6412,31,L,5-10jt,6
6413,55,L,3-5jt,2
6414,43,P,5-10jt,5
6415,55,L,1-3jt,6
6416,59,P,1-3jt,3
6417,29,L,1-3jt,5
6418,50,L,5-10jt,1
6419,40,L,1-3jt,4
6420,58,L,1-3jt,4
6421,50,L,5-10jt,1
6422,26,L,3-5jt,4
6423,19,L,5-10jt,5
6424,43,L,5-10jt,1
6425,49,L,3-5jt,2
6426,41,P,3-5jt,5
6427,44,L,1-3jt,4
6428,57,P,1-3jt,0
6429,23,P,1-3jt,2
6430,51,L,3-5jt,3
6431,25,P,5-10jt,2
6432,37,P,3-5jt,2
6433,47,L,3-5jt,0
6434,41,L,1-3jt,1
6435,57,L,1-3jt,2
6436,25,L,5-10jt,1
6437,27,P,1-3jt,4
6438,46,L,3-5jt,3
6439,29,L,5-10jt,6
6440,52,L,3-5jt,3
6441,38,P,1-3jt,5
6442,38,L,5-10jt,1
6443,44,P,5-10jt,4
6444,28,P,3-5jt,0
6445,51,P,3-5jt,5
6446,32,P,3-5jt,0
6447,49,L,3-5jt,5
6448,27,L,3-5jt,6
6449,23,P,5-10jt,4
6450,29,L,3-5jt,5
6451,47,P,3-5jt,2
6452,31,P,5-10jt,0
6453,48,L,1-3jt,4
6454,53,L,1-3jt,5
6455,32,P,5-10jt,0
6456,49,L,3-5jt,0
6457,26,P,5-10jt,1
6458,53,L,5-10jt,3
6459,19,P,3-5jt,2
6460,18,L,5-10jt,6
6461,33,P,1-3jt,3
6462,17,L,5-10jt,5
6463,45,L,3-5jt,2
6464,57,L,5-10jt,5
6465,30,L,5-10jt,0
6466,26,P,5-10jt,0
6467,22,P,1-3jt,2
6468,32,L,5-10jt,2
6469,38,L,1-3jt,5
6470,55,P,3-5jt,0
6471,32,L,3-5jt,0
6472,54,L,5-10jt,6
6473,37,L,1-3jt,3
6474,48,L,5-10jt,3
6475,50,L,3-5jt,1
6476,58,P,5-10jt,4
6477,30,P,1-3jt,3
6478,52,P,5-10jt,5
6479,54,L,1-3jt,5
6480,26,L,3-5jt,6
6481,49,L,5-10jt,1
6482,48,L,3-5jt,3
6483,20,P,5-10jt,0
6484,24,P,1-3jt,0
6485,49,L,3-5jt,3
6486,30,P,1-3jt,0
6487,59,L,3-5jt,5
6488,40,L,1-3jt,3
6489,20,P,3-5jt,1
6490,41,L,3-5jt,6
6491,26,L,5-10jt,2
6492,53,L,3-5jt,1
6493,41,L,3-5jt,4
6494,29,L,3-5jt,4
6495,39,P,5-10jt,1
6496,58,L,3-5jt,6
6497,26,P,5-10jt,5
6498,33,L,1-3jt,6
6499,43,P,5-10jt,2
6500,41,P,5-10jt,5
6501,59,L,1-3jt,3
6502,60,L,1-3jt,6
6503,59,P,5-10jt,4
6504,21,L,1-3jt,1
6505,28,L,1-3jt,1
6506,40,L,1-3jt,3
6507,31,P,5-10jt,6
6508,21,P,1-3jt,5
6509,45,L,5-10jt,4
6510,51,P,1-3jt,1
6511,58,P,5-10jt,4
6512,32,P,5-10jt,5
6513,35,L,3-5jt,5
6514,42,P,3-5jt,4
6515,33,P,5-10jt,6
6516,54,P,5-10jt,1
6517,49,P,3-5jt,3
6518,32,P,3-5jt,1
6519,40,P,1-3jt,4
6520,39,P,5-10jt,4
6521,48,L,5-10jt,5
6522,46,L,1-3jt,0
6523,51,L,5-10jt,5
6524,28,P,1-3jt,1
6525,42,P,5-10jt,4
6526,20,P,5-10jt,5
6527,23,P,3-5jt,2
6528,31,L,5-10jt,2
6529,25,L,1-3jt,6
6530,23,P,1-3jt,6
6531,39,L,5-10jt,4
6532,48,P,1-3jt,6
6533,34,P,1-3jt,5
6534,35,P,3-5jt,6
6535,30,L,1-3jt,5
6536,22,L,5-10jt,4
6537,17,P,5-10jt,4
6538,58,L,3-5jt,0
6539,52,P,1-3jt,4
6540,35,P,5-10jt,0
6541,39,P,5-10jt,4
6542,33,L,5-10jt,0
6543,23,P,5-10jt,0
6544,44,L,3-5jt,3
6545,51,L,3-5jt,2
6546,46,L,5-10jt,4
6547,32,L,3-5jt,2
6548,17,P,3-5jt,3
6549,32,P,1-3jt,0
6550,20,L,3-5jt,2
6551,58,P,5-10jt,2
6552,50,L,5-10jt,4
6553,56,L,1-3jt,3
6554,57,L,5-10jt,6
6555,58,P,5-10jt,4
6556,19,P,5-10jt,3
6557,40,L,1-3jt,5
6558,37,L,1-3jt,1
6559,57,P,3-5jt,1
6560,43,L,3-5jt,5
6561,53,P,5-10jt,1
6562,42,L,5-10jt,6
6563,26,P,3-5jt,1
6564,30,P,1-3jt,0
6565,17,P,1-3jt,1
6566,40,L,3-5jt,5
6567,32,L,3-5jt,5
6568,34,L,5-10jt,4
6569,24,P,5-10jt,6
6570,22,P,5-10jt,5
6571,27,P,3-5jt,3
6572,60,P,3-5jt,2
6573,24,L,3-5jt,3
6574,39,P,1-3jt,5
6575,25,P,3-5jt,5
6576,20,P,1-3jt,6
6577,50,P,5-10jt,5
6578,55,L,5-10jt,4
6579,49,P,3-5jt,1
6580,45,P,1-3jt,6
6581,39,L,1-3jt,2
6582,37,P,5-10jt,2
6583,42,L,5-10jt,5
6584,17,L,3-5jt,3
6585,51,L,1-3jt,1
6586,36,P,5-10jt,6
6587,23,P,1-3jt,2
6588,25,P,3-5jt,4
6589,41,P,5-10jt,1
6590,50,P,5-10jt,5
6591,26,P,1-3jt,4
6592,42,L,3-5jt,2
6593,32,L,5-10jt,0
6594,36,P,1-3jt,1
6595,19,L,1-3jt,5
6596,30,L,5-10jt,2
6597,17,L,5-10jt,5
6598,24,P,3-5jt,6
6599,36,P,3-5jt,3
6600,40,P,1-3jt,0
6601,48,L,5-10jt,1
6602,47,L,5-10jt,2
6603,50,P,1-3jt,4
6604,58,P,1-3jt,1
6605,27,L,5-10jt,0
6606,59,P,1-3jt,4
6607,55,P,1-3jt,0
6608,27,L,5-10jt,2
6609,26,P,5-10jt,3
6610,32,P,5-10jt,6
6611,23,P,1-3jt,4
6612,32,P,1-3jt,0
6613,41,P,1-3jt,2
6614,52,P,5-10jt,4
6615,60,L,3-5jt,0
6616,31,P,3-5jt,3
6617,56,P,3-5jt,2
6618,35,L,5-10jt,4
6619,43,L,3-5jt,1
6620,27,L,3-5jt,0
6621,29,L,1-3jt,2
6622,41,L,5-10jt,6
6623,40,L,1-3jt,5
6624,43,L,5-10jt,3
6625,35,P,5-10jt,2
6626,50,L,1-3jt,1
6627,49,L,3-5jt,4
6628,32,L,1-3jt,4
6629,27,P,3-5jt,6
6630,22,P,5-10jt,5
6631,27,L,1-3jt,6
6632,38,L,5-10jt,2
6633,20,P,1-3jt,1
6634,42,P,5-10jt,3
6635,47,L,1-3jt,2
6636,55,P,3-5jt,1
6637,44,P,3-5jt,0
6638,49,P,5-10jt,1
6639,51,L,3-5jt,1
6640,24,L,5-10jt,6
6641,28,L,3-5jt,6
6642,47,P,3-5jt,5
6643,29,L,5-10jt,0
6644,19,L,1-3jt,6
6645,35,L,3-5jt,5
6646,51,L,5-10jt,3
6647,60,P,1-3jt,0
6648,52,L,1-3jt,0
6649,53,P,1-3jt,5
6650,25,L,5-10jt,3
6651,37,P,5-10jt,0
6652,46,L,1-3jt,1
6653,27,L,5-10jt,0
6654,39,L,1-3jt,6
6655,23,P,3-5jt,6
6656,37,L,3-5jt,5
6657,33,P,5-10jt,1
6658,37,P,5-10jt,0
6659,38,L,1-3jt,6
6660,57,L,1-3jt,0
6661,20,L,3-5jt,2
6662,51,L,3-5jt,4
6663,28,L,1-3jt,3
6664,41,L,3-5jt,5
6665,34,P,3-5jt,0
6666,29,L,1-3jt,4
6667,25,L,5-10jt,1
6668,55,L,3-5jt,1
6669,56,P,1-3jt,3
6670,23,L,3-5jt,6
6671,34,L,1-3jt,2
6672,36,L,3-5jt,5
6673,47,P,1-3jt,6
6674,17,P,3-5jt,2
6675,41,P,1-3jt,1
6676,33,L,3-5jt,0
6677,25,L,5-10jt,1
6678,55,L,5-10jt,6
6679,32,P,5-10jt,3
6680,54,P,5-10jt,4
6681,28,L,5-10jt,5
6682,20,L,3-5jt,0
6683,19,L,1-3jt,1
6684,46,L,3-5jt,6
6685,31,L,1-3jt,0
6686,18,P,3-5jt,0
6687,41,P,1-3jt,6
6688,28,P,3-5jt,6
6689,47,P,3-5jt,2
6690,28,P,1-3jt,0
6691,26,P,5-10jt,6
6692,28,L,5-10jt,3
6693,30,L,3-5jt,4
6694,39,P,5-10jt,6
6695,34,P,3-5jt,1
6696,55,L,3-5jt,6
6697,53,L,1-3jt,2
6698,23,P,5-10jt,1
6699,42,L,1-3jt,3
6700,56,L,3-5jt,1
6701,36,L,3-5jt,3
6702,45,L,1-3jt,6
6703,54,P,3-5jt,0
6704,18,P,1-3jt,2
6705,53,L,1-3jt,1
6706,30,L,1-3jt,0
6707,42,P,5-10jt,1
6708,34,L,5-10jt,3
6709,54,L,5-10jt,5
6710,36,P,1-3jt,0
6711,30,P,1-3jt,5
6712,32,P,1-3jt,6
6713,35,L,3-5jt,0
6714,18,P,3-5jt,1
6715,35,P,3-5jt,3
6716,18,L,3-5jt,2
6717,32,L,3-5jt,0
6718,31,P,3-5jt,4
6719,21,P,3-5jt,0
6720,17,L,3-5jt,1
6721,52,P,1-3jt,6
6722,41,P,3-5jt,3
6723,51,P,5-10jt,6
6724,50,L,1-3jt,2
6725,54,P,3-5jt,1
6726,37,L,3-5jt,1
6727,19,P,5-10jt,4
6728,47,L,5-10jt,5
6729,20,P,5-10jt,0
6730,26,P,3-5jt,6
6731,23,P,3-5jt,6
6732,44,L,1-3jt,2
6733,40,L,5-10jt,5
6734,24,L,3-5jt,5
6735,34,L,5-10jt,6
6736,39,P,3-5jt,3
6737,20,L,1-3jt,2
6738,30,L,3-5jt,4
6739,26,L,1-3jt,4
6740,37,L,3-5jt,2
6741,32,P,1-3jt,3
6742,29,P,1-3jt,0
6743,49,L,1-3jt,5
6744,23,L,1-3jt,1
6745,56,L,3-5jt,4
6746,52,P,3-5jt,2
6747,21,P,1-3jt,2
6748,34,P,1-3jt,5
6749,60,L,5-10jt,4
6750,32,L,5-10jt,2
6751,42,P,5-10jt,4
6752,57,P,5-10jt,1
6753,47,L,3-5jt,3
6754,60,P,1-3jt,0
6755,39,L,3-5jt,0
6756,25,L,1-3jt,6
6757,25,P,5-10jt,5
6758,50,P,1-3jt,2
6759,37,L,3-5jt,0
6760,33,L,1-3jt,3
6761,49,L,3-5jt,6
6762,52,L,3-5jt,3
6763,29,L,5-10jt,4
6764,44,L,1-3jt,4
6765,31,P,1-3jt,6
6766,41,L,3-5jt,2
6767,50,P,1-3jt,1
6768,44,P,3-5jt,1
6769,30,P,1-3jt,0
6770,47,L,1-3jt,6
6771,17,P,3-5jt,4
6772,46,P,3-5jt,3
6773,24,L,3-5jt,3
6774,23,L,3-5jt,4
6775,40,P,3-5jt,2
6776,55,P,1-3jt,3
6777,37,L,3-5jt,3
6778,33,L,3-5jt,0
6779,36,L,3-5jt,6
6780,19,L,1-3jt,0
6781,25,L,3-5jt,5
6782,33,L,1-3jt,3
6783,22,P,3-5jt,6
6784,40,L,5-10jt,3
6785,22,L,1-3jt,0
6786,44,L,3-5jt,3
6787,56,P,3-5jt,3
6788,56,P,3-5jt,0
6789,34,P,1-3jt,3
6790,32,P,1-3jt,0
6791,22,L,1-3jt,6
6792,29,L,5-10jt,1
6793,41,P,5-10jt,6
6794,34,L,5-10jt,2
6795,45,L,3-5jt,1
6796,50,L,3-5jt,2
6797,47,L,1-3jt,3
6798,57,P,5-10jt,4
6799,40,P,1-3jt,1
6800,43,L,5-10jt,5
6801,46,P,5-10jt,3
6802,37,P,5-10jt,5
6803,26,P,3-5jt,2
6804,20,P,3-5jt,0
6805,53,P,1-3jt,6
6806,41,P,5-10jt,4
6807,28,P,3-5jt,6
6808,39,L,1-3jt,0
6809,21,P,5-10jt,0
6810,18,L,3-5jt,6
6811,44,L,1-3jt,2
6812,45,L,3-5jt,2
6813,41,P,5-10jt,0
6814,40,P,5-10jt,3
6815,27,L,1-3jt,1
6816,22,L,5-10jt,6
6817,33,L,3-5jt,1
6818,47,L,5-10jt,5
6819,47,L,5-10jt,6
6820,23,L,5-10jt,2
6821,18,L,1-3jt,2
6822,29,P,5-10jt,3
6823,57,L,1-3jt,5
6824,30,L,3-5jt,4
6825,38,L,1-3jt,4
6826,38,P,5-10jt,1
6827,42,L,5-10jt,5
6828,35,P,5-10jt,2
6829,31,L,3-5jt,3
6830,50,L,1-3jt,2
6831,31,P,5-10jt,3
6832,42,L,5-10jt,0
6833,45,P,5-10jt,1
6834,44,L,5-10jt,3
6835,58,L,3-5jt,2
6836,32,P,3-5jt,4
6837,17,L,3-5jt,1
6838,44,L,5-10jt,0
6839,60,L,1-3jt,5
6840,57,L,1-3jt,1
6841,29,L,3-5jt,6
6842,52,P,3-5jt,3
6843,56,L,3-5jt,5
6844,44,P,3-5jt,0
6845,35,L,3-5jt,4
6846,47,L,1-3jt,0
6847,46,L,1-3jt,4
6848,53,L,1-3jt,0
6849,60,L,1-3jt,3
6850,38,L,3-5jt,3
6851,51,P,1-3jt,0
6852,31,P,1-3jt,6
6853,38,L,5-10jt,1
6854,47,L,1-3jt,6
6855,33,P,1-3jt,0
6856,45,L,3-5jt,3
6857,46,L,5-10jt,2
6858,40,L,5-10jt,2
6859,48,L,3-5jt,1
6860,37,L,5-10jt,4
6861,32,L,3-5jt,5
6862,48,P,1-3jt,4
6863,52,P,1-3jt,3
6864,18,P,3-5jt,4
6865,45,L,5-10jt,6
6866,54,P,5-10jt,2
6867,19,P,3-5jt,6
6868,50,L,3-5jt,2
6869,35,L,3-5jt,4
6870,23,P,1-3jt,5
6871,36,L,5-10jt,2
6872,42,L,3-5jt,6
6873,59,P,1-3jt,0
6874,50,P,1-3jt,0
6875,57,L,3-5jt,5
6876,47,P,3-5jt,6
6877,49,P,5-10jt,3
6878,36,L,5-10jt,4
6879,54,L,5-10jt,5
6880,51,L,5-10jt,4
6881,22,P,3-5jt,5
6882,31,P,3-5jt,3
6883,20,P,3-5jt,6
6884,25,L,3-5jt,2
6885,41,P,1-3jt,1
6886,59,L,1-3jt,0
6887,59,L,3-5jt,1
6888,59,L,5-10jt,4
6889,53,P,3-5jt,1
6890,52,P,3-5jt,0
6891,52,L,3-5jt,4
6892,54,P,3-5jt,2
6893,57,P,3-5jt,1
6894,57,L,1-3jt,0
6895,24,L,3-5jt,3
6896,59,L,3-5jt,2
6897,25,L,1-3jt,4
6898,34,P,3-5jt,6
6899,36,P,3-5jt,0
6900,23,L,3-5jt,6
6901,19,L,5-10jt,6
6902,58,P,1-3jt,0
6903,39,P,5-10jt,3
